transaction_id,site_id,user_id,vehicle_id,payment_status,entry_time,exit_time,price
836916,472,767572,848427,Payment Not Required,2022-10-27T09:25:32-05:00,2022-10-27T15:23:30-05:00,0.00
836917,472,766769,762061,Payment Not Required,2022-10-27T09:26:41-05:00,2022-10-27T14:36:36-05:00,0.00
836919,472,820189,810379,Payment Foregone,2022-10-27T09:27:42-05:00,2022-10-27T20:59:15-05:00,30.00
836924,472,846130,830367,Payment Completed,2022-10-27T09:30:03-05:00,2022-10-27T10:42:56-05:00,6.00
836925,472,890168,862506,Payment Not Required,2022-10-27T09:30:15-05:00,2022-10-27T17:33:30-05:00,0.00
836927,472,769576,764796,Payment Not Required,2022-10-27T09:30:59-05:00,2022-10-27T16:51:14-05:00,0.00
836929,472,859404,777335,Payment Foregone,2022-10-27T09:32:10-05:00,2022-10-27T14:28:55-05:00,15.00
836930,472,779216,773960,Payment Not Required,2022-10-27T09:32:28-05:00,2022-10-27T13:47:04-05:00,0.00
836931,472,865885,844866,Payment Not Required,2022-10-27T09:32:48-05:00,2022-10-27T15:11:53-05:00,0.00
836932,474,891480,863460,Payment Completed,2022-10-27T09:33:39-05:00,2022-10-27T13:50:17-05:00,25.00
836933,472,769535,764758,Payment Not Required,2022-10-27T09:33:51-05:00,2022-10-27T11:54:07-05:00,0.00
836934,474,846106,830349,Payment Completed,2022-10-27T09:34:28-05:00,2022-10-27T10:40:15-05:00,15.00
836935,472,478377,477409,Payment Completed,2022-10-27T09:34:40-05:00,2022-10-27T14:09:08-05:00,15.00
836937,472,770055,765271,Payment Not Required,2022-10-27T09:36:45-05:00,2022-10-27T18:29:07-05:00,0.00
836939,473,828890,817561,Payment Not Required,2022-10-27T09:37:02-05:00,2022-10-27T18:48:18-05:00,0.00
836943,474,777294,772125,Payment Completed,2022-10-27T09:39:35-05:00,2022-10-27T17:07:12-05:00,25.00
836945,472,468361,467414,Payment Not Required,2022-10-27T09:40:04-05:00,2022-10-27T19:30:06-05:00,15.00
836946,473,851342,833984,Payment Not Required,2022-10-27T09:40:36-05:00,2022-10-27T17:48:13-05:00,0.00
836947,472,868488,846804,Payment Not Required,2022-10-27T09:41:09-05:00,2022-10-27T18:13:27-05:00,0.00
836950,473,897359,867752,Payment Foregone,2022-10-27T09:42:26-05:00,2022-10-27T22:25:10-05:00,20.00
836955,472,770699,765881,Payment Not Required,2022-10-27T09:45:22-05:00,2022-10-27T18:45:37-05:00,0.00
836958,472,880623,786088,Payment Not Required,2022-10-27T09:47:15-05:00,2022-10-27T14:22:08-05:00,3.00
836959,473,718221,841633,Payment Not Required,2022-10-27T09:49:30-05:00,2022-10-27T17:49:05-05:00,0.00
836961,472,471791,470840,Payment Completed,2022-10-27T09:50:13-05:00,2022-10-27T19:07:29-05:00,15.00
836962,472,788088,782334,Payment Completed,2022-10-27T09:50:50-05:00,2022-10-27T12:33:34-05:00,9.00
836963,473,703907,700805,Payment Foregone,2022-10-27T09:50:55-05:00,2022-10-27T20:00:50-05:00,20.00
836964,474,768608,763853,Payment Not Required,2022-10-27T09:51:36-05:00,2022-10-27T17:26:31-05:00,0.00
836966,472,709598,792635,Payment Not Required,2022-10-27T09:51:54-05:00,2022-10-27T17:32:44-05:00,15.00
836968,472,868168,846544,Payment Not Required,2022-10-27T09:54:57-05:00,2022-10-27T17:05:01-05:00,0.00
836970,473,718250,833277,Payment Not Required,2022-10-27T09:55:37-05:00,2022-10-27T18:06:27-05:00,0.00
836972,473,718261,828158,Payment Not Required,2022-10-27T09:57:52-05:00,2022-10-27T18:06:46-05:00,0.00
836973,473,718234,839117,Payment Not Required,2022-10-27T09:58:24-05:00,2022-10-27T18:01:37-05:00,0.00
836974,473,842913,828919,Payment Not Required,2022-10-27T09:58:50-05:00,2022-10-27T17:44:20-05:00,0.00
836975,473,853774,835699,Payment Not Required,2022-10-27T10:00:08-05:00,2022-10-27T18:14:23-05:00,0.00
836976,472,491213,490166,Payment Completed,2022-10-27T10:01:17-05:00,2022-10-27T16:49:26-05:00,15.00
836980,472,481680,480688,Payment Completed,2022-10-27T10:02:22-05:00,2022-10-27T18:58:04-05:00,15.00
836981,474,905178,873491,Payment Completed,2022-10-27T10:02:46-05:00,2022-10-27T12:31:01-05:00,25.00
836982,472,492658,491596,Payment Not Required,2022-10-27T10:03:10-05:00,2022-10-27T11:31:02-05:00,6.00
836983,474,802945,796033,Payment Not Required,2022-10-27T10:03:21-05:00,2022-10-27T10:17:10-05:00,5.00
836984,472,883723,857787,Payment Not Required,2022-10-27T10:04:54-05:00,2022-10-27T11:35:56-05:00,6.00
836985,473,471886,470934,Payment Foregone,2022-10-27T10:05:24-05:00,2022-10-27T18:38:38-05:00,20.00
836987,472,809903,812776,Payment Completed,2022-10-27T10:06:45-05:00,2022-10-27T17:53:19-05:00,15.00
836989,474,905179,873493,Payment Not Required,2022-10-27T10:08:50-05:00,2022-10-27T11:44:30-05:00,20.00
836990,472,867095,845769,Payment Not Required,2022-10-27T10:09:01-05:00,2022-10-27T18:43:21-05:00,0.00
836991,473,718263,828126,Payment Not Required,2022-10-27T10:10:33-05:00,2022-10-27T10:21:12-05:00,0.00
836996,472,761970,869957,Payment Not Required,2022-10-27T10:13:49-05:00,2022-10-27T19:19:24-05:00,0.00
836997,472,774976,769880,Payment Not Required,2022-10-27T10:18:36-05:00,2022-10-27T13:07:14-05:00,0.00
837001,472,905182,873495,Payment Completed,2022-10-27T10:21:31-05:00,2022-10-27T13:38:40-05:00,12.00
837003,472,905201,873508,Payment Not Required,2022-10-27T10:21:48-05:00,2022-10-27T10:56:40-05:00,3.00
837016,472,762017,856963,Payment Not Required,2022-10-27T10:36:27-05:00,2022-10-27T19:19:10-05:00,0.00
837017,472,568719,567281,Payment Completed,2022-10-27T10:37:35-05:00,2022-10-27T12:19:01-05:00,6.00
837020,493,852754,834995,Payment Foregone,2022-10-27T10:39:07-05:00,2022-10-27T13:31:44-05:00,20.00
837022,472,905189,873499,Payment Not Required,2022-10-27T10:39:45-05:00,2022-10-27T11:15:50-05:00,3.00
837024,472,811938,803525,Payment Foregone,2022-10-27T10:41:22-05:00,2022-10-27T21:47:11-05:00,30.00
837028,472,905293,873569,Payment Completed,2022-10-27T10:44:08-05:00,2022-10-27T12:25:06-05:00,6.00
837029,472,468424,467477,Payment Foregone,2022-10-27T10:44:39-05:00,2022-10-27T13:25:16-05:00,9.00
837030,496,901121,870471,Payment Not Required,2022-10-27T10:45:21-05:00,2022-10-27T11:43:36-05:00,10.00
837031,472,761975,853939,Payment Not Required,2022-10-27T10:45:27-05:00,2022-10-27T19:19:15-05:00,0.00
837032,474,905198,873502,Payment Foregone,2022-10-27T10:45:45-05:00,2022-10-28T07:49:09-05:00,50.00
837034,493,905196,873504,Payment Not Required,2022-10-27T10:46:02-05:00,2022-10-27T13:33:15-05:00,20.00
837035,474,778381,873519,Payment Not Required,2022-10-27T10:46:10-05:00,2022-10-27T13:02:30-05:00,25.00
837039,474,905199,873506,Payment Completed,2022-10-27T10:48:36-05:00,2022-10-27T14:28:42-05:00,25.00
837040,472,889526,862044,Payment Completed,2022-10-27T10:49:01-05:00,2022-10-27T16:08:53-05:00,15.00
837041,496,905202,873507,Payment Not Required,2022-10-27T10:49:17-05:00,2022-10-27T11:59:54-05:00,15.00
837043,496,793352,787259,Payment Not Required,2022-10-27T10:50:20-05:00,2022-10-27T12:41:29-05:00,20.00
837047,497,905206,873509,Payment Not Required,2022-10-27T10:51:25-05:00,2022-10-27T11:41:54-05:00,10.00
837048,474,905205,873510,Payment Not Required,2022-10-27T10:51:35-05:00,2022-10-27T13:02:56-05:00,25.00
837049,472,767867,763137,Payment Not Required,2022-10-27T10:52:35-05:00,2022-10-27T22:13:06-05:00,0.00
837051,496,905208,873511,Payment Completed,2022-10-27T10:52:45-05:00,2022-10-27T12:13:37-05:00,15.00
837052,474,905209,567577,Payment Completed,2022-10-27T10:52:46-05:00,2022-10-27T11:52:57-05:00,15.00
837054,473,778977,794224,Payment Foregone,2022-10-27T10:54:33-05:00,2022-10-27T19:24:16-05:00,20.00
837055,493,905212,873513,Payment Completed,2022-10-27T10:55:41-05:00,2022-10-27T13:30:48-05:00,20.00
837056,472,771438,766588,Payment Not Required,2022-10-27T10:55:55-05:00,2022-10-27T17:49:28-05:00,0.00
837057,472,867985,846389,Payment Foregone,2022-10-27T10:56:58-05:00,2022-10-27T22:03:11-05:00,30.00
837058,497,905213,470325,Payment Not Required,2022-10-27T10:57:02-05:00,2022-10-27T16:07:47-05:00,20.00
837059,493,851960,834428,Payment Not Required,2022-10-27T10:57:12-05:00,2022-10-27T13:32:19-05:00,20.00
837060,472,881376,856183,Payment Not Required,2022-10-27T10:57:43-05:00,2022-10-27T18:59:05-05:00,0.00
837061,493,900094,869786,Payment Completed,2022-10-27T10:58:41-05:00,2022-10-27T11:43:06-05:00,10.00
837064,497,905216,873516,Payment Not Required,2022-10-27T11:02:32-05:00,2022-10-27T12:03:51-05:00,10.00
837068,496,729674,726180,Payment Completed,2022-10-27T11:04:50-05:00,2022-10-27T12:13:34-05:00,15.00
837069,472,487906,486869,Payment Not Required,2022-10-27T11:04:50-05:00,2022-10-27T12:51:01-05:00,6.00
837076,474,791452,785828,Payment Completed,2022-10-27T11:20:33-05:00,2022-10-27T18:54:23-05:00,25.00
837077,496,905222,873522,Payment Not Required,2022-10-27T11:20:43-05:00,2022-10-27T12:36:09-05:00,15.00
837078,472,776602,771455,Payment Not Required,2022-10-27T11:21:28-05:00,2022-10-27T13:30:25-05:00,0.00
837079,473,697646,694550,Payment Not Required,2022-10-27T11:21:59-05:00,2022-10-27T15:48:34-05:00,10.00
837080,493,905224,873523,Payment Not Required,2022-10-27T11:22:08-05:00,2022-10-27T12:48:57-05:00,15.00
837082,472,794590,788374,Payment Not Required,2022-10-27T11:22:55-05:00,2022-10-27T17:12:43-05:00,15.00
837083,493,905226,873524,Payment Not Required,2022-10-27T11:23:25-05:00,2022-10-27T15:09:48-05:00,20.00
837088,472,905408,873656,Payment Not Required,2022-10-27T11:25:27-05:00,2022-10-27T15:22:54-05:00,12.00
837089,495,905230,873526,Payment Not Required,2022-10-27T11:27:42-05:00,2022-10-27T13:17:38-05:00,20.00
837090,485,807666,799799,Payment Completed,2022-10-27T11:27:49-05:00,2022-10-27T11:28:00-05:00,10.00
837092,496,905232,873527,Payment Not Required,2022-10-27T11:28:46-05:00,2022-10-27T12:42:31-05:00,15.00
837093,493,905234,873528,Payment Completed,2022-10-27T11:30:15-05:00,2022-10-27T13:17:30-05:00,15.00
837094,493,905236,873529,Payment Not Required,2022-10-27T11:31:40-05:00,2022-10-27T13:31:13-05:00,15.00
837095,474,776473,771971,Payment Completed,2022-10-27T11:32:11-05:00,2022-10-27T17:39:12-05:00,25.00
837096,474,905238,873531,Payment Completed,2022-10-27T11:33:31-05:00,2022-10-27T13:56:36-05:00,25.00
837097,474,905240,873532,Payment Completed,2022-10-27T11:34:28-05:00,2022-10-27T14:30:41-05:00,25.00
837098,472,524196,522978,Payment Not Required,2022-10-27T11:34:34-05:00,2022-10-27T11:51:55-05:00,3.00
837102,472,769280,764510,Payment Not Required,2022-10-27T11:36:54-05:00,2022-10-27T16:06:48-05:00,0.00
837104,497,905242,873533,Payment Completed,2022-10-27T11:37:25-05:00,2022-10-27T13:03:29-05:00,15.00
837106,474,767925,772860,Payment Not Required,2022-10-27T11:38:34-05:00,2022-10-27T18:18:53-05:00,25.00
837107,497,720354,717678,Payment Not Required,2022-10-27T11:39:14-05:00,2022-10-27T14:13:30-05:00,20.00
837108,496,721714,520645,Payment Completed,2022-10-27T11:40:32-05:00,2022-10-27T13:31:53-05:00,15.00
837109,472,470855,469904,Payment Not Required,2022-10-27T11:41:12-05:00,2022-10-27T18:46:01-05:00,15.00
837110,496,905245,873535,Payment Completed,2022-10-27T11:41:51-05:00,2022-10-27T16:55:02-05:00,20.00
837113,496,905247,873536,Payment Completed,2022-10-27T11:42:57-05:00,2022-10-27T13:31:52-05:00,20.00
837116,472,828096,816976,Payment Not Required,2022-10-27T11:44:48-05:00,2022-10-27T13:30:28-05:00,0.00
837117,474,905249,860458,Payment Not Required,2022-10-27T11:45:00-05:00,2022-10-27T12:05:45-05:00,5.00
837118,474,905248,873537,Payment Completed,2022-10-27T11:45:08-05:00,2022-10-27T11:56:31-05:00,5.00
837119,493,846840,830849,Payment Not Required,2022-10-27T11:45:15-05:00,2022-10-27T13:27:44-05:00,15.00
837120,493,881972,856584,Payment Not Required,2022-10-27T11:46:32-05:00,2022-10-27T13:15:25-05:00,15.00
837121,497,905252,873539,Payment Completed,2022-10-27T11:48:04-05:00,2022-10-27T12:41:24-05:00,10.00
837122,472,892576,864201,Payment Not Required,2022-10-27T11:48:17-05:00,2022-10-27T15:05:39-05:00,0.00
837123,493,905254,873540,Payment Not Required,2022-10-27T11:48:29-05:00,2022-10-27T13:28:05-05:00,15.00
837124,472,899469,869340,Payment Not Required,2022-10-27T11:48:37-05:00,2022-10-27T18:31:14-05:00,0.00
837126,496,905257,873542,Payment Not Required,2022-10-27T11:50:29-05:00,2022-10-27T13:31:49-05:00,20.00
837127,493,905261,873543,Payment Not Required,2022-10-27T11:51:43-05:00,2022-10-27T15:09:47-05:00,20.00
837128,472,858668,839424,Payment Not Required,2022-10-27T11:51:42-05:00,2022-10-27T19:47:06-05:00,0.00
837129,496,905260,873544,Payment Not Required,2022-10-27T11:52:00-05:00,2022-10-27T13:35:29-05:00,20.00
837131,497,905263,873545,Payment Completed,2022-10-27T11:54:55-05:00,2022-10-27T12:52:44-05:00,10.00
837132,472,858576,839367,Payment Foregone,2022-10-27T11:56:23-05:00,2022-10-27T20:13:40-05:00,30.00
837133,493,827833,816766,Payment Completed,2022-10-27T11:56:49-05:00,2022-10-27T13:15:19-05:00,15.00
837137,472,860175,840507,Payment Completed,2022-10-27T11:57:40-05:00,2022-10-27T13:10:49-05:00,6.00
837139,474,905270,873549,Payment Foregone,2022-10-27T12:00:41-05:00,2022-10-28T07:49:06-05:00,45.00
837140,474,905271,873550,Payment Not Required,2022-10-27T12:01:28-05:00,2022-10-27T12:46:39-05:00,10.00
837141,497,730853,727344,Payment Not Required,2022-10-27T12:02:10-05:00,2022-10-27T18:12:22-05:00,20.00
837143,472,859222,839823,Payment Not Required,2022-10-27T12:04:29-05:00,2022-10-27T13:06:19-05:00,6.00
837144,474,839063,825120,Payment Not Required,2022-10-27T12:04:47-05:00,2022-10-27T12:58:56-05:00,10.00
837145,474,896835,867363,Payment Not Required,2022-10-27T12:05:48-05:00,2022-10-27T14:29:34-05:00,25.00
837146,495,905274,873551,Payment Not Required,2022-10-27T12:06:13-05:00,2022-10-27T13:50:23-05:00,20.00
837147,496,905275,873552,Payment Not Required,2022-10-27T12:06:13-05:00,2022-10-27T13:46:10-05:00,20.00
837148,493,735657,873553,Payment Not Required,2022-10-27T12:07:24-05:00,2022-10-27T12:57:44-05:00,10.00
837150,496,903722,872474,Payment Not Required,2022-10-27T12:07:40-05:00,2022-10-27T13:13:08-05:00,10.00
837151,474,905330,873597,Payment Not Required,2022-10-27T12:08:34-05:00,2022-10-27T13:13:40-05:00,15.00
837152,472,837659,824176,Payment Not Required,2022-10-27T12:09:17-05:00,2022-10-27T16:34:06-05:00,0.00
837153,496,857696,627125,Payment Not Required,2022-10-27T12:09:37-05:00,2022-10-27T17:28:18-05:00,20.00
837156,495,868326,846643,Payment Completed,2022-10-27T12:12:10-05:00,2022-10-27T14:00:04-05:00,20.00
837157,496,905280,873556,Payment Completed,2022-10-27T12:12:26-05:00,2022-10-27T14:10:00-05:00,20.00
837158,474,905282,873558,Payment Completed,2022-10-27T12:13:04-05:00,2022-10-27T13:53:59-05:00,20.00
837159,472,767865,763128,Payment Not Required,2022-10-27T12:14:31-05:00,2022-10-27T17:00:50-05:00,0.00
837160,472,905283,873560,Payment Not Required,2022-10-27T12:16:12-05:00,2022-10-27T13:47:34-05:00,6.00
837161,496,905285,873561,Payment Not Required,2022-10-27T12:16:51-05:00,2022-10-27T12:57:56-05:00,10.00
837165,474,882911,857229,Payment Not Required,2022-10-27T12:20:19-05:00,2022-10-27T13:13:46-05:00,10.00
837168,472,858205,845728,Payment Not Required,2022-10-27T12:24:38-05:00,2022-10-27T17:12:36-05:00,0.00
837169,496,739696,873568,Payment Not Required,2022-10-27T12:24:49-05:00,2022-10-27T12:56:18-05:00,5.00
837170,496,905295,873570,Payment Not Required,2022-10-27T12:27:02-05:00,2022-10-27T14:39:27-05:00,20.00
837173,474,905311,873582,Payment Not Required,2022-10-27T12:29:14-05:00,2022-10-27T12:46:07-05:00,5.00
837175,474,905300,873574,Payment Completed,2022-10-27T12:33:55-05:00,2022-10-27T12:52:01-05:00,5.00
837176,473,875543,852180,Payment Not Required,2022-10-27T12:34:39-05:00,2022-10-27T16:27:40-05:00,10.00
837177,474,905302,873575,Payment Not Required,2022-10-27T12:35:01-05:00,2022-10-27T13:26:58-05:00,10.00
837182,497,905305,873577,Payment Completed,2022-10-27T12:38:56-05:00,2022-10-27T14:02:20-05:00,15.00
837184,496,905307,873578,Payment Completed,2022-10-27T12:40:13-05:00,2022-10-27T14:34:07-05:00,20.00
837185,472,768409,873826,Payment Not Required,2022-10-27T12:40:59-05:00,2022-10-27T19:22:08-05:00,0.00
837189,496,776562,771639,Payment Not Required,2022-10-27T12:46:00-05:00,2022-10-27T15:03:57-05:00,20.00
837190,472,622365,619854,Payment Not Required,2022-10-27T12:46:46-05:00,2022-10-27T13:48:30-05:00,6.00
837191,472,845235,829719,Payment Not Required,2022-10-27T12:48:06-05:00,2022-10-27T16:30:14-05:00,0.00
837193,473,699495,696395,Payment Not Required,2022-10-27T12:49:41-05:00,2022-10-27T16:27:23-05:00,10.00
837194,495,905314,873584,Payment Not Required,2022-10-27T12:50:32-05:00,2022-10-27T14:08:06-05:00,15.00
837195,473,720329,717110,Payment Foregone,2022-10-27T12:51:17-05:00,2022-10-27T22:12:38-05:00,20.00
837196,472,469372,468421,Payment Not Required,2022-10-27T12:51:22-05:00,2022-10-27T15:32:01-05:00,9.00
837200,474,905318,831285,Payment Not Required,2022-10-27T12:52:35-05:00,2022-10-27T13:41:23-05:00,10.00
837201,472,769837,765054,Payment Not Required,2022-10-27T12:53:32-05:00,2022-10-27T16:02:09-05:00,0.00
837202,474,904735,873150,Payment Foregone,2022-10-27T12:54:17-05:00,2022-10-28T07:49:00-05:00,35.00
837203,472,775023,769927,Payment Not Required,2022-10-27T12:54:36-05:00,2022-10-27T15:05:51-05:00,0.00
837205,495,722005,836734,Payment Completed,2022-10-27T12:56:59-05:00,2022-10-27T21:14:36-05:00,20.00
837206,472,771720,766851,Payment Not Required,2022-10-27T12:57:50-05:00,2022-10-27T18:32:53-05:00,0.00
837207,472,873806,850936,Payment Not Required,2022-10-27T12:58:22-05:00,2022-10-27T19:22:53-05:00,0.00
837208,474,798351,861529,Payment Not Required,2022-10-27T12:58:54-05:00,2022-10-27T21:34:01-05:00,0.00
837212,493,905322,873589,Payment Not Required,2022-10-27T13:00:58-05:00,2022-10-27T14:10:26-05:00,15.00
837213,472,868986,847155,Payment Not Required,2022-10-27T13:01:26-05:00,2022-10-27T17:10:11-05:00,0.00
837214,474,866357,845229,Payment Completed,2022-10-27T13:02:08-05:00,2022-10-27T16:11:09-05:00,25.00
837215,472,761382,772403,Payment Not Required,2022-10-27T13:02:29-05:00,2022-10-27T16:59:55-05:00,0.00
837217,472,738617,761930,Payment Not Required,2022-10-27T13:03:20-05:00,2022-10-27T18:09:51-05:00,0.00
837219,496,905327,873593,Payment Not Required,2022-10-27T13:08:04-05:00,2022-10-27T14:22:00-05:00,15.00
837220,473,696781,693685,Payment Not Required,2022-10-27T13:08:34-05:00,2022-10-27T17:07:25-05:00,10.00
837221,472,226736,226680,Payment Not Required,2022-10-27T13:08:41-05:00,2022-10-27T14:19:13-05:00,0.00
837224,473,865809,844804,Payment Not Required,2022-10-27T13:10:49-05:00,2022-10-27T14:09:34-05:00,10.00
837227,472,905333,873599,Payment Completed,2022-10-27T13:14:10-05:00,2022-10-27T13:55:29-05:00,3.00
837228,472,468552,467603,Payment Completed,2022-10-27T13:14:24-05:00,2022-10-27T18:48:24-05:00,15.00
837229,473,771163,766317,Payment Not Required,2022-10-27T13:14:41-05:00,2022-10-27T22:17:02-05:00,0.00
837230,474,888771,861518,Payment Completed,2022-10-27T13:16:08-05:00,2022-10-27T14:06:09-05:00,10.00
837231,493,905336,873601,Payment Not Required,2022-10-27T13:16:17-05:00,2022-10-27T14:51:35-05:00,20.00
837233,493,905338,873602,Payment Completed,2022-10-27T13:18:17-05:00,2022-10-27T14:50:51-05:00,15.00
837234,473,771583,766716,Payment Not Required,2022-10-27T13:18:18-05:00,2022-10-27T22:05:37-05:00,0.00
837235,472,768378,763634,Payment Not Required,2022-10-27T13:18:45-05:00,2022-10-27T17:27:46-05:00,0.00
837237,472,904828,873299,Payment Not Required,2022-10-27T13:21:41-05:00,2022-10-27T18:21:06-05:00,0.00
837238,495,905341,873604,Payment Not Required,2022-10-27T13:22:03-05:00,2022-10-27T15:04:19-05:00,20.00
837239,472,769535,764758,Payment Not Required,2022-10-27T13:22:22-05:00,2022-10-27T17:59:39-05:00,0.00
837242,472,769392,764645,Payment Not Required,2022-10-27T13:23:31-05:00,2022-10-27T16:48:42-05:00,0.00
837244,472,776479,771343,Payment Not Required,2022-10-27T13:26:02-05:00,2022-10-27T17:47:48-05:00,0.00
837245,493,847740,831441,Payment Not Required,2022-10-27T13:26:27-05:00,2022-10-27T21:15:53-05:00,20.00
837247,473,771141,766298,Payment Not Required,2022-10-27T13:27:53-05:00,2022-10-27T23:13:25-05:00,0.00
837248,473,774102,769015,Payment Not Required,2022-10-27T13:28:34-05:00,2022-10-27T22:17:59-05:00,0.00
837250,472,768247,763491,Payment Not Required,2022-10-27T13:29:03-05:00,2022-10-27T17:31:44-05:00,0.00
837252,474,905347,873608,Payment Not Required,2022-10-27T13:29:16-05:00,2022-10-27T13:58:30-05:00,5.00
837253,472,807428,799597,Payment Not Required,2022-10-27T13:29:18-05:00,2022-10-27T16:41:53-05:00,0.00
837254,472,769583,764806,Payment Not Required,2022-10-27T13:29:59-05:00,2022-10-27T18:18:00-05:00,0.00
837255,473,786715,768200,Payment Not Required,2022-10-27T13:30:05-05:00,2022-10-27T22:17:45-05:00,0.00
837256,472,769849,765066,Payment Not Required,2022-10-27T13:30:24-05:00,2022-10-27T19:34:51-05:00,0.00
837257,495,905345,873607,Payment Foregone,2022-10-27T13:31:03-05:00,2022-10-27T13:31:25-05:00,5.00
837258,474,883024,847766,Payment Completed,2022-10-27T13:31:06-05:00,2022-10-27T20:45:26-05:00,25.00
837259,473,790866,785067,Payment Not Required,2022-10-27T13:33:05-05:00,2022-10-27T21:50:17-05:00,0.00
837260,474,905350,873613,Payment Completed,2022-10-27T13:33:11-05:00,2022-10-27T15:39:24-05:00,25.00
837262,474,854992,873614,Payment Completed,2022-10-27T13:34:53-05:00,2022-10-27T14:35:43-05:00,15.00
837263,473,905352,873612,Payment Foregone,2022-10-27T13:35:16-05:00,2022-10-27T20:46:07-05:00,20.00
837264,472,766389,761691,Payment Not Required,2022-10-27T13:35:30-05:00,2022-10-27T16:40:31-05:00,0.00
837267,472,766938,762227,Payment Not Required,2022-10-27T13:35:46-05:00,2022-10-27T17:56:03-05:00,0.00
837268,472,810839,697645,Payment Not Required,2022-10-27T13:36:21-05:00,2022-10-27T15:35:50-05:00,6.00
837270,472,849266,832528,Payment Foregone,2022-10-27T13:37:56-05:00,2022-10-27T22:19:21-05:00,30.00
837271,472,771703,766860,Payment Not Required,2022-10-27T13:38:00-05:00,2022-10-27T22:11:13-05:00,0.00
837272,495,793332,790329,Payment Not Required,2022-10-27T13:39:14-05:00,2022-10-27T14:46:53-05:00,10.00
837273,473,710002,706892,Payment Foregone,2022-10-27T13:40:56-05:00,2022-10-27T22:04:28-05:00,20.00
837274,472,859248,839841,Payment Completed,2022-10-27T13:44:28-05:00,2022-10-27T16:17:19-05:00,9.00
837275,473,828893,824391,Payment Not Required,2022-10-27T13:45:23-05:00,2022-10-27T14:02:20-05:00,10.00
837277,472,859270,844785,Payment Not Required,2022-10-27T13:45:33-05:00,2022-10-27T17:25:18-05:00,0.00
837278,472,905353,873615,Payment Completed,2022-10-27T13:45:46-05:00,2022-10-27T15:10:59-05:00,6.00
837279,472,765575,760874,Payment Not Required,2022-10-27T13:46:36-05:00,2022-10-27T17:12:15-05:00,0.00
837280,497,782581,873616,Payment Completed,2022-10-27T13:47:09-05:00,2022-10-27T15:36:07-05:00,20.00
837281,473,865795,844793,Payment Not Required,2022-10-27T13:47:26-05:00,2022-10-27T14:08:19-05:00,10.00
837284,497,905355,433991,Payment Not Required,2022-10-27T13:48:21-05:00,2022-10-27T15:39:04-05:00,20.00
837285,472,475478,474526,Payment Foregone,2022-10-27T13:49:21-05:00,2022-10-27T21:30:28-05:00,30.00
837286,496,818991,809343,Payment Not Required,2022-10-27T13:49:32-05:00,2022-10-27T14:37:33-05:00,10.00
837287,473,882121,856689,Payment Foregone,2022-10-27T13:49:43-05:00,2022-10-28T13:05:51-05:00,20.00
837288,474,838247,623319,Payment Completed,2022-10-27T13:49:52-05:00,2022-10-27T16:13:06-05:00,25.00
837290,473,827989,816878,Payment Foregone,2022-10-27T13:52:57-05:00,2022-10-27T23:09:30-05:00,20.00
837291,472,768208,763457,Payment Not Required,2022-10-27T13:54:44-05:00,2022-10-27T16:54:14-05:00,0.00
837292,473,808617,800668,Payment Foregone,2022-10-27T13:55:03-05:00,2022-10-27T23:10:03-05:00,20.00
837293,473,718282,847215,Payment Not Required,2022-10-27T13:55:06-05:00,2022-10-27T14:35:10-05:00,0.00
837294,474,798107,824563,Payment Completed,2022-10-27T13:55:43-05:00,2022-10-27T15:57:12-05:00,25.00
837295,472,711574,708462,Payment Foregone,2022-10-27T13:56:21-05:00,2022-10-27T21:47:17-05:00,30.00
837297,496,905360,830979,Payment Not Required,2022-10-27T13:57:10-05:00,2022-10-27T15:21:43-05:00,15.00
837298,473,793253,787175,Payment Not Required,2022-10-27T13:57:12-05:00,2022-10-27T23:08:56-05:00,0.00
837299,474,771373,766677,Payment Not Required,2022-10-27T13:57:34-05:00,2022-10-27T15:37:17-05:00,20.00
837300,473,775518,770404,Payment Completed,2022-10-27T13:58:20-05:00,2022-10-27T22:12:07-05:00,10.00
837301,472,905362,873622,Payment Not Required,2022-10-27T13:58:37-05:00,2022-10-27T15:06:36-05:00,6.00
837302,472,837939,824342,Payment Not Required,2022-10-27T13:58:39-05:00,2022-10-27T20:37:18-05:00,0.00
837303,472,769893,765113,Payment Not Required,2022-10-27T13:58:46-05:00,2022-10-27T17:55:08-05:00,0.00
837306,473,905364,873624,Payment Not Required,2022-10-27T14:01:05-05:00,2022-10-27T14:46:33-05:00,10.00
837309,472,905167,873484,Payment Not Required,2022-10-27T14:05:05-05:00,2022-10-27T17:41:36-05:00,12.00
837310,472,846086,830329,Payment Not Required,2022-10-27T14:05:10-05:00,2022-10-27T17:25:09-05:00,0.00
837312,472,845625,830009,Payment Not Required,2022-10-27T14:06:51-05:00,2022-10-27T18:55:37-05:00,0.00
837313,472,780755,861530,Payment Not Required,2022-10-27T14:08:15-05:00,2022-10-27T17:29:59-05:00,0.00
837314,472,707627,704523,Payment Not Required,2022-10-27T14:08:47-05:00,2022-10-27T19:10:00-05:00,15.00
837316,472,865795,844793,Payment Foregone,2022-10-27T14:11:11-05:00,2022-10-27T23:06:20-05:00,30.00
837317,472,766983,850458,Payment Not Required,2022-10-27T14:14:11-05:00,2022-10-27T17:17:11-05:00,0.00
